,fluxes
HPT,0.0
IDI,0.0
IDIh,0.0
IDS1,0.0057118177548797925
IDS2,0.0019039392516265981
LTHSTRLOR,0.0
OBFOOLOR,0.0
PSPPS,0.0
SS,0.0
TCYD,0.0
TCYG,0.0
TMTB,0.0
TMTD,0.0
TMTG,0.0
VITD3S,0.0
ZYMSTR,0.0
HST,0.0
MSBQMT,0.0
3OACOAR,0.009119801151878893
3OACOAS,0.009119801151878897
COA1819ZD9DS,0.009119801151878895
ECOAH8,0.009119801151878893
ECOAR,0.009119801151878895
FACOAE160,0.008011174117471667
FACOAE180,0.0
FACOAE1819Z,0.0035918928596252227
FACOAE1829Z12Z,0.0
FACOAE1836Z9Z12Z,0.0
FACOAE1839Z12Z15Z,0.0
LNLCCOAOR,0.0
AMAOTr,1.0315027373763777e-07
MALCOAMT,1.0315027373763776e-07
OGMEACPS,1.0315027373763776e-07
OGMEACPR,1.0315027373763776e-07
OGMEACPD,1.0315027373763776e-07
EGMEACPR,1.0315027373763776e-07
OPMEACPS,1.0315027373763776e-07
OPMEACPR,1.0315027373763779e-07
OPMEACPD,1.0315027373763779e-07
EPMEACPR,1.031502737376378e-07
PMEACPE,1.0315027373763777e-07
AOXSr2,1.0315027373763779e-07
DBTS,1.0315027373763779e-07
BTS5,1.0315027373763777e-07
BTNL,0.0
BTNL2,0.0
BTNLm,0.0
BTNLm2,0.0
BCACT,0.0013029680949670848
BCOR,-0.02019262134919824
HBCHL,0.020192621349198244
HBCHLm,0.0
HBCHLR,0.0
HBCO_nadp,0.02019262134919824
HBCO_nadp_m,0.0
HBNOm,0.0
HBNOx,0.0
APLh,0.0
APLm,0.0
BNOR,0.0
BNORh,0.0
BTS,0.0
BTS_nadph,0.0
HBCO,0.0
HBCOm,0.0
SSNOh,0.0
SSNOm,0.0
CALLOSES,0.0
CALLOSESf,0.0
ALAAT,0.0
HCO3E,-8.98201493106545
HCO3Em,-0.02922062863557946
FBA3hi,1.624986044106415
GAPDH_nadp_hi,3.8198893135782552
HCO3Ehi,8.978049625031916
MDH_nadp_hi,0.0
MDHCm,0.0
PPC,0.0
PPDKh,0.011858194047081216
PRUK,2.2785017086259547
RBPCh,2.2785017086259547
SBP,1.624986044106415
GAPDH_nadp,0.0
ASPATm,0.06324887071797582
MDHC_nadp_hr,-7.8030206897901175
ANXANASCOR,-5.2006484429171395e-05
BCAROH,6.760842975792449e-05
BCAROKT,0.0
BCRPTXANH,6.760842975792449e-05
LCYA,0.00012481556263001464
LCYB,0.0001404175079587664
LCYD,0.00012481556263001464
LCYE,0.0
LCYG,0.0001404175079587664
LUTH,3.3804214878962283e-05
NEOXANS,2.8603566436044994e-05
NOR,0.00026523307058878105
PDS1,0.00026523307058878105
PDS2,0.00026523307058878105
VIOXANOR,-4.680583598625426e-05
ZDS,0.00026523307058878105
TCZCARI,0.0
TCLYCI,0.0
ANXANOR,0.0
CHYA1,0.0
CHYA2,9.88123204154283e-05
CXHY,9.88123204154283e-05
PSY,0.00026523307058878105
ZAXANOR,0.0
ZHY,0.0
PHYTOOR,0.0
DCPHYTFLOR,0.0
DCZCAROR,0.0
CY_focytc_h,0.0
CY_focytb5_c,0.01823960230375779
ETF,1.1501255607058008e-05
ETFQO,1.150125560705801e-05
CYSTAm,0.0
MERCPPYRST,1.0315027373763776e-07
3SPYRSPh,0.0
3SPYRSPm,0.0
ACSERSULL,0.0
ACSERSULLh,0.0
ACSERSULLm,0.0
SHSL1h,0.0
SHSL2h,0.0
SHSL4h,0.0
CSLm,0.0
CSLh,0.0
AATC,0.0
AATCm,0.0
AATG,0.0
AATGm,0.0
CTINBL,0.0
CYSATm,-1.0315027373763777e-07
CYSAT,0.0
CYSDO,0.0
CYSS,0.0
CYSS_trdrd,0.0
CYSTBL,0.0008052967658265731
CYSTL,0.00039527313834104963
CYSTAH,0.0
SAT,0.0
SATm,0.0
DM_apotfen_h,0.0
DM_asnglcnacglcnacman_LPAREN_man_RPAREN_man_c,0.0005955244845735636
DM_bhb_m,0.0
DM_bhb_x,0.0
DM_cat_c,0.0
DM_ficytb5_c,0.0
DM_glu5sa_m,0.0
DM_hcarn_c,0.0
DM_icit_h,0.0
DM_na1_c,0.0
DM_na1_h,0.47326403069373724
DM_na1_m,0.0
DM_na1_x,0.0
DM_no_h,0.0
DM_o2D_u,5.877179352207788
DM_photon298_c,0.0
DM_photon437_u,0.0
DM_photon438_u,0.0
DM_photon450_h,0.0
DM_photon490_s,0.0
DM_photon646_h,8.129960683767532
DM_photon673_u,0.0
DM_photon680_u,0.0
DM_udg_m,0.0
DM_urdglyc_m,0.0
DM_pqa_h,0.0
DM_amob_m,0.0
DM_12dgr18111Z160_c,0.0
DM_12dgr1819Z160_c,0.0
DM_dad_5_c,1.1501255521746608e-05
DM_callose_c,0.0
DM_callose_f,0.0
DM_pcb_c,0.0
DM_fe2_h,0.0
DM_starch_h,0.0
DM_tag_c,0.0
CITALALDOR,0.0
CITALDM,0.0
CITALMO,0.0
CITALOR,0.0
DDMCITALOR,0.0
DMCITALDM,0.0
DMCITALOR,0.0
LIDOAMH,0.0
LIDODM,0.0
LIDOMO,0.0
MEGLYXYLAMH,0.0
CYTP450R,0.0
56DH5FLURAAMH,0.0
5FLURAOR,0.0
5FLURAPRT,0.0
6MPURPRT,0.0
6TINS5MPOR,0.0
6TXAN5MPAML,0.0
AFLBURPPAAMH,0.0
TEGAMO,0.0
TGUAPRT,0.0
EX_h_e,0.09749081379779714
EX_h2o_e,-1.1792473362536868
EX_pi_e,-0.029436761507837916
EX_nh4_e,-0.3447884863702561
EX_no3_e,0.0
EX_so4_e,-0.001547969017859499
EX_fe2_e,0.0
EX_fe3_e,0.0
EX_mg2_e,-0.0013734731104490352
EX_na1_e,-0.47326403069375067
EX_photonVis_e,-36.82770031847286
EX_o2_e,-3.7260598794235484
EX_co2_e,-2.0
EX_hco3_e,0.0
EX_ac_e,0.0
EX_rib_D_e,0.0
EX_no2_e,0.0
EX_his_L_e,0.0
EX_urea_e,0.0
EX_ad_e,0.0
EX_gua_e,0.0
EX_ade_e,0.0
EX_alltt_e,0.0
EX_alltn_e,0.0
EX_hxan_e,0.0
EX_orn_e,0.0
EX_gln_L_e,0.0
EX_urate_e,0.0
EX_leu_L_e,0.0
EX_arg_L_e,0.0
EX_so3_e,0.0
EX_s_e,0.0
EX_selt_e,0.0
EX_etoh_e,0.0
EX_for_e,0.0
EX_h2_e,0.0
EX_glyclt_e,0.0
EX_succ_e,0.0
EX_lac_D_e,0.0
EX_6mpur_e,0.0
EX_tgua_e,0.0
EX_tega_e,0.0
EX_5flura_e,0.0
EX_cital_e,0.0
EX_lido_e,0.0
EX_ascb_e,0.0
EX_xan_e,0.0
EX_ura_e,0.0
EX_meoh_e,1.0315027373763779e-07
EX_ncam_e,0.0
EX_nmn_e,0.0
EX_thm_e,0.0
EX_pheme_e,0.0
EX_biliverd_e,0.0
EX_co_e,-8.530227739326801e-14
3HAD100,0.0
3HAD120,0.0
3HAD140,0.0
3HAD160,0.0
3HAD40,0.0
3HAD60,0.0
3HAD80,0.0
3OAR100,0.0
3OAR120,0.0
3OAR140,0.0
3OAR160,0.0
3OAR40,0.0
3OAR60,0.0
3OAR80,0.0
ACCOAC,0.0
MCOATA,0.00396530603353402
ACCOACm,3.094508212129133e-07
MCOATAm,2.0630054747527555e-07
3HAD180,0.0009974805408494787
3HAD181,0.0029678254926845393
3OAR180,0.0009974805408494787
3OAR181,0.00296782549268454
3OAS100,0.0
3OAS120,0.0
3OAS140,0.0
3OAS160,0.0
3OAS180,0.0009974805408494787
3OAS181,0.00296782549268454
3OAS60,0.0
3OAS80,0.0
ACOATA,0.0
ACP1619ZD9DS,0.003009147137182407
ACP1819ZD9DS,0.0
BTNC,-1.6109806984245615e-18
EAR100x,0.0
EAR100y,0.0
EAR120x,0.0
EAR120y,0.0
EAR140x,0.0
EAR140y,0.0
EAR160x,0.0
EAR160y,0.0
EAR180x,0.0009974805408494787
EAR181x,0.00296782549268454
EAR181y,0.0
EAR40x,0.0
EAR40y,0.0
EAR60x,0.0
EAR60y,0.0
EAR80x,0.0
EAR80y,0.0
FA100ACPHi,0.0
FA120ACPHi,0.0
FA140ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FA180ACPHi,0.0009974805408494787
FA1819ZACPH,0.0
FA181ACPHi,0.002766090236815723
FA80ACPHi,0.0
KAS14,0.0
BTNCm,3.094508212129132e-07
ECOAH2m,0.01888965325423115
ECOAH3m,0.01888965325423115
ECOAH4m,0.01888965325423115
ECOAH5m,0.01888965325423115
ECOAH6m,0.01888965325423115
ECOAH7m,0.01888965325423115
HACD2m,0.01888965325423115
HACD3m,0.01888965325423115
HACD4m,0.01888965325423115
HACD5m,0.01888965325423115
HACD6m,0.01888965325423115
HACD7m,0.01888965325423115
ACACT2m,0.01888965325423115
ACACT3m,0.01888965325423115
ACACT4m,0.01888965325423115
ACACT5m,0.01888965325423115
ACACT6m,0.01888965325423115
ACACT7m,0.01888965325423115
ACOAR2m,0.018889653254231146
ACOAR3m,0.018889653254231146
ACOAR4m,0.018889653254231146
ACOAR5m,0.018889653254231146
ACOAR6m,0.018889653254231146
ACOAR7m,0.018889653254231146
ACACT1,-3.193869167124763e-15
ACACT2,3.29328602195701e-18
ACACT3,3.2932860219570088e-18
ACACT4,3.293286021957008e-18
ACACT5,3.293286021957008e-18
ACACT6,3.2932860219570072e-18
ACACT7,3.2932860219570065e-18
CYTP450Rh,0.0
ECOAH1,-3.1938691671247634e-15
ECOAH2,3.2932860219570088e-18
ECOAH3,3.2932860219570088e-18
ECOAH4,3.2932860219570084e-18
ECOAH5,3.2932860219570076e-18
ECOAH6,3.2932860219570072e-18
ECOAH7,3.293286021957007e-18
HACD1,-3.1938691671247634e-15
HACD2,3.2932860219570088e-18
HACD3,3.2932860219570088e-18
HACD4,3.293286021957008e-18
HACD5,3.293286021957008e-18
HACD6,3.2932860219570072e-18
HACD7,3.2932860219570065e-18
AACP1819ZS,0.0035918928596252835
AACPS1,0.0
AACPS3,0.008011174117471773
AACPS4,0.0
AACPS5,0.0
AACPS6,0.0
ACOA100OR,3.293286021957008e-18
ACOA120OR,3.2932860219570072e-18
ACOA140OR,3.293286021957007e-18
ACOA160OR,3.293286021957007e-18
ACOA40OR,-3.193869167124763e-15
ACOA60OR,3.2932860219570088e-18
ACOA80OR,0.0
CACOAL,0.0007031882309271242
FACOAL160,0.0
FAH120,0.0
FAH140,0.0
FAH160,0.0
FAH1819Z,0.0
FAH1829Z12Z,0.0
LNLCCOAL,0.0
LNLNCACOAL,0.0
LNLNCGCOAL,0.0
PACOAL,0.0007016779318194317
DHNPAr,0.0
10FTHFGLULL,0.0
10FTHFGLULLm,0.0
ADCL,0.0
ADCS,0.0
AKP1,0.0
DHFOR,0.0
DHFS,0.0
DHPS,0.0
DNMPPA,0.0
DNTPPA,0.0
FOLD3,0.0
GTPCI,0.0
HPPK,0.0
THFGLUH,0.0
THFGLUS,0.0
THFOR1,0.0
THFOR2,0.0
THFGLUSm,0.0
AGAKI,0.00489453
FPGPL,0.0
MAKI,-0.004894529999999999
MPAKI,-0.005359720361162347
MPPM,0.005359720361162347
SBTRh,0.0
AF1PT,0.0
AM6PT,0.0
AM6PTh,0.0
BFBP,0.0
BFBPh,0.0
F2PP,0.0
FBPPH,0.0
GAMPG,0.005359720361162347
PFK26,0.0
UG4E,0.021390000446279343
AGMIS,0.0
EMGH,0.0
GALK,0.0
GALKh,0.0
GALO,0.0
GGGH,0.0
GRGT,0.0
IAGT,0.0
LCGH,0.0
MGHA,0.0
MGHB,0.0
MLGH,0.0
MTGH,0.0
OAGMIG,0.0
RFH,0.0
RGH,0.0
SFH,0.0
SGHA,0.0
SGHB,0.0
SYGH,0.0
GLCURK,0.0
ABAT,0.0
ARGD,0.0
ARGDh,0.0
GAL,0.0
GAM,0.0
GDR,0.012836775417205688
GDR_nadp,0.0
GDR_nadp_h,0.007615757006506389
GDR_nadp_m,0.0
GDRh,0.0
GDRm,0.0
GLNTL,0.013241650108637594
GLUS_ferr,0.24571126483880812
GLUTL,0.013241650108637594
PRDPARh,0.0
GLNTAH,0.0
GLUTAH,0.0
GDHm,0.0
GCL,3.0429330752648853e-06
GTHS,3.0429330752648853e-06
GALh,0.2805631181352032
GALm,0.029220319184758235
GLUS,0.0
GDH,0.0
GDH_nadp,0.0
GTHAMPOR,-0.0015479690178594838
GTHAMPORh,0.0
GTHAMPORm,0.0
GTHPDSOR,-0.00761575700650639
GTHP,0.011288806399344325
OPAH,0.0
GGGAP,0.0
CGDP,0.0
ALCD19,0.004528971174629619
ALCD19y,0.0
GLYALDOR,0.0045289711746296195
ACOADAGAT16018111Z160,6.852407940493812e-05
ACOADAGAT16018111Z180,6.629273727133352e-05
ACOADAGAT16018111Z18111Z,6.644855864380317e-05
ACOADAGAT16018111Z1819Z,6.644855864380484e-05
ACOADAGAT16018111Z1835Z9Z12Z,6.676162880295937e-05
ACOADAGAT16018111Z1845Z9Z12Z15Z,6.691888066197864e-05
ACOADAGAT1601819Z160,6.852407940493812e-05
ACOADAGAT1601819Z180,6.629273727133352e-05
ACOADAGAT1601819Z18111Z,6.644855864380317e-05
ACOADAGAT1601819Z1819Z,6.644855864380484e-05
ACOADAGAT1601819Z1835Z9Z12Z,6.676162880295937e-05
ACOADAGAT1601819Z1845Z9Z12Z15Z,6.691888066197864e-05
ACOADAGAT1801819Z160,6.629273727133352e-05
ACOADAGAT1801819Z180,6.42021302957968e-05
ACOADAGAT1801819Z18111Z,6.434826784109285e-05
ACOADAGAT1801819Z1819Z,6.434826784109285e-05
ACOADAGAT1801819Z1835Z9Z12Z,6.464181615886107e-05
ACOADAGAT1801819Z1845Z9Z12Z15Z,6.478922942239531e-05
ACOADAGAT18111Z18111Z160,6.644855864380484e-05
ACOADAGAT18111Z18111Z180,6.434826784109285e-05
ACOADAGAT18111Z18111Z18111Z,6.44950721837071e-05
ACOADAGAT18111Z18111Z1819Z,6.449507218370872e-05
ACOADAGAT18111Z18111Z1835Z9Z12Z,6.47899645025464e-05
ACOADAGAT18111Z18111Z1845Z9Z12Z15Z,6.49380550079593e-05
ACOADAGAT18111Z1819Z160,6.644855864380484e-05
ACOADAGAT18111Z1819Z180,6.434826784109285e-05
ACOADAGAT18111Z1819Z18111Z,6.449507218370872e-05
ACOADAGAT18111Z1819Z1819Z,6.449507218370872e-05
ACOADAGAT18111Z1819Z1835Z9Z12Z,6.47899645025464e-05
ACOADAGAT18111Z1819Z1845Z9Z12Z15Z,6.49380550079593e-05
ACOADAGAT1819Z18111Z160,6.644855864380484e-05
ACOADAGAT1819Z18111Z180,6.434826784109285e-05
ACOADAGAT1819Z18111Z18111Z,6.449507218370872e-05
ACOADAGAT1819Z18111Z1819Z,6.449507218370872e-05
ACOADAGAT1819Z18111Z1835Z9Z12Z,6.47899645025464e-05
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,6.49380550079593e-05
ACOADAGAT1819Z1819Z160,6.644855864380484e-05
ACOADAGAT1819Z1819Z180,6.434826784109285e-05
ACOADAGAT1819Z1819Z18111Z,6.44950721837071e-05
ACOADAGAT1819Z1819Z1819Z,6.449507218370872e-05
ACOADAGAT1819Z1819Z1835Z9Z12Z,6.47899645025464e-05
ACOADAGAT1819Z1819Z1845Z9Z12Z15Z,6.49380550079593e-05
ACPT16018111Z,3.969015882134033e-06
ACPT1601819Z,0.00037046302412886494
ACPT18111Z18111Z,3.833817123481459e-06
ACPT18111Z1819Z,4.893649580385401e-05
ACPT1819Z18111Z,2.502138843031434e-05
ACPT1819Z1819Z,0.0002550555494838571
AGPAT1601819Zh,0.0
AGPAT160h,0.00012611998422182752
AGPAT1801819Zh,0.0
AGPAT18111Z160h,0.00020173525586881694
AGPAT18111Z1819Zh,0.0
AGPAT1819Z160h,0.003550571215127416
AGPAT1819Z1619Zh,4.132164449786751e-05
AGPAT1819Z18111Zh,0.0
AGPAT1819Z1819Zh,0.0
AGPATCOA16018111Z,0.0004053634593109534
AGPATCOA1601819Z,0.0007718574675576844
AGPATCOA1801819Z,0.0005432998646466434
AGPATCOA18111Z160,9.899559699120739e-05
AGPATCOA18111Z18111Z,0.00039334880748630885
AGPATCOA18111Z1819Z,0.0006052715128842842
AGPATCOA1819Z160,1.3326330364200964e-05
AGPATCOA1819Z18111Z,0.00041453637879313517
AGPATCOA1819Z1819Z,0.0006597624506987842
ASQDCADS1829Z12Z160,0.00012257617402350521
ASQDCADS1839Z12Z15Z160,6.134564093203558e-05
ASQDPADS1829Z12Z160,0.0001223475249310239
ASQDPADS1839Z12Z15Z160,6.123110186830928e-05
DAGAH16018111Z,0.0
DAGAH1601819Z,0.0
DAGAH1801819Z,0.0
DAGAH18111Z18111Z,0.0
DAGAH18111Z1819Z,0.0
DAGAH1819Z18111Z,0.0
DAGAH1819Z1819Z,0.0
DAGK16018111Z,0.0
DAGK1601819Z,0.0
DAGK1601819Zh,0.0
DAGK160h,0.0
DAGK1801819Z,0.0
DAGK1801819Zh,0.0
DAGK181,0.0
DAGK18111Z160h,0.0
DAGK18111Z1819Z,0.0
DAGK18111Z1819Zh,0.0
DAGK1819Z160h,0.0
DAGK1819Z1619Zh,0.0
DAGK1819Z18111Z,0.0
DAGK1819Z18111Zh,0.0
DAGK1819Z1819Z,0.0
DAGK1819Z1819Zh,0.0
DGDGD4DS1819Z1634Z7Z10Z,1.0351989875268298e-05
DGDGD4DS1829Z12Z1634Z7Z10Z,3.468101673995734e-05
DGDGD4DS1839Z12Z15Z1634Z7Z10Z,3.812554996691881e-05
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGD7DS1819Z1617Z,5.682224665434923e-05
DGDGD7DS1829Z12Z1617Z,0.0002094254505718634
DGDGGH1819Z160,0.017911549617869435
DGDGGH1819Z1617Z,0.0
DGDGGH1819Z1619Z,0.0
DGDGGH1819Z1627Z10Z,0.0
DGDGGH1819Z1637Z10Z13Z,0.0
DGDGGH1829Z12Z160,2.0708610861648342e-05
DGDGGH1829Z12Z1617Z,0.0
DGDGGH1829Z12Z1619Z,1.0368173968871226e-05
DGDGGH1829Z12Z1627Z10Z,0.0
DGDGGH1829Z12Z1634Z7Z10Z,2.0847915541428703e-05
DGDGGH1829Z12Z1637Z10Z13Z,0.0
DGDGGH1839Z12Z15Z160,1.0368173968871226e-05
DGDGGH1839Z12Z15Z1627Z10Z,0.0
DGDGGH1839Z12Z15Z1634Z7Z10Z,0.0
DGDGGH1839Z12Z15Z1637Z10Z13Z,0.0
DGDGGH1839Z12Z15Z1644Z7Z10Z13Z,0.0
DGDGS1819Z160,0.01859372378105526
DGDGS1819Z1619Z,4.13216444978675e-05
DGDGW3DS1819Z1637Z10Z13Z,1.0351989875268298e-05
DGDGW3DS1829Z12Z1637Z10Z13Z,6.58533595524078e-05
DGDGW3DS1839Z12Z15Z160,0.00013431786952347168
DGDGW3DS1839Z12Z15Z1627Z10Z,6.579205600112436e-05
DGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.0
DGDGW3DS1839Z12Z15Z1637Z10Z13Z1,5.202025835387916e-05
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z,1.3894708386960352e-05
DGDGW6DS1819Z1627Z10Z,4.1362488069678004e-05
DGDGW6DS1829Z12Z160,0.0005362251535625656
DGDGW6DS1829Z12Z1617Z,0.0
DGDGW6DS1829Z12Z1619Z,2.5861885913196283e-05
DGDGW6DS1829Z12Z1627Z10Z1,0.0
DGDGW6DS1829Z12Z1627Z10Z2,0.00019393173862753836
DGDGW6DS1829Z12Z1634Z7Z10Z,0.0
DGDGW6DS1829Z12Z1637Z10Z13Z,0.0
DGTSD5DS1601835Z9Z12Z,0.00030918411912492157
DGTSD5DS18111Z1835Z9Z12Z,3.472407319416263e-05
DGTSD5DS1819Z1835Z9Z12Z,3.472407319416263e-05
DGTSD5DS1829Z12Z1835Z9Z12Z,0.0001641193841509614
DGTSDS1601829Z12Z,0.0003664940082467309
DGTSDS1601845Z9Z12Z15Z,0.0001080475647982473
DGTSDS18111Z1829Z12Z,4.510267868037255e-05
DGTSDS18111Z1845Z9Z12Z15Z,1.3911701175389802e-05
DGTSDS1819Z1829Z12Z,4.510267868037255e-05
DGTSDS1819Z1845Z9Z12Z15Z,1.3911701175389802e-05
DGTSDS1829Z12Z18111Z,2.1187571306832885e-05
DGTSDS1829Z12Z1819Z,0.00020611905368000307
DGTSDS1829Z12Z1829Z12Z1,0.00018493148237317016
DGTSDS1829Z12Z1829Z12Z2,0.0
DGTSDS1829Z12Z1835Z9Z12Z,0.0
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.0
DGTSDS1829Z12Z1845Z9Z12Z15Z2,2.4853706155167497e-05
DGTSDS1839Z12Z15Z18111Z,1.734364334897736e-05
DGTSDS1839Z12Z15Z1819Z,1.734364334897736e-05
DGTSDS1839Z12Z15Z1835Z9Z12Z,5.5795470943454905e-05
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,2.0979071917980326e-05
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,0.0
FACOAL180,0.0009974805408494787
FACOAL181,0.0
FACOAL18111Z,0.0027660902368157225
G3PAT160,0.0011772209268686377
G3PAT160h,0.00012611998422182752
G3PAT180,0.0005432998646466434
G3PAT180h,0.0
G3PAT181,0.001097615917361794
G3PAT1819Z,0.0010876251598561204
G3PAT1819Zh,0.003591892859625283
G3PAT181h,0.00020173525586881692
GLYK,0.0039057618687331954
MAGAH160,0.0
MAGAH180,0.0
MAGAH18111Z,0.0
MAGAH1819Z,0.0
MGDGD4DS1819Z1644Z7Z10Z13Z,0.000167234325409259
MGDGD4DS1829Z12Z1634Z7Z10Z,0.0
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,0.0
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,0.0016345023323083379
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,0.0014672680068990788
MGDGD7DS1819Z1617Z,0.0020314592130425187
MGDGD7DS1829Z12Z1617Z,1.0368173968871226e-05
MGDGS1819Z160,0.002713633376228344
MGDGS1819Z1619Z,4.13216444978675e-05
MGDGW3DS1819Z1637Z10Z13Z,0.00035531656635994673
MGDGW3DS1829Z12Z1637Z10Z13Z,0.0
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,0.0
MGDGW3DS1839Z12Z15Z160,0.0
MGDGW3DS1839Z12Z15Z1627Z10Z,0.001655350526185666
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,0.0
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,0.00016723432540925902
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,0.0
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,0.0
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,0.0
MGDGW6DS1819Z1627Z10Z,0.0020314592130425187
MGDGW6DS1829Z12Z160,0.0
MGDGW6DS1829Z12Z1617Z,0.0
MGDGW6DS1829Z12Z1619Z,0.0
MGDGW6DS1829Z12Z1627Z10Z1,0.0016761426466825721
MGDGW6DS1829Z12Z1627Z10Z2,0.0
MGDGW6DS1829Z12Z1637Z10Z13Z,0.0001880822409506877
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,0.00016723432540925902
PAPA16018111Z,0.0004053634593109534
PAPA1601819Z,0.0007718574675576844
PAPA1601819Zh,0.0
PAPA160h,0.00012611998422182752
PAPA1801819Z,0.0005432998646466434
PAPA1801819Zh,0.0
PAPA181,0.00039334880748630885
PAPA18111Z160h,0.00014704102330549666
PAPA18111Z1819Z,0.0006052715128842842
PAPA18111Z1819Zh,0.0
PAPA1819Z160h,0.0031831446207339184
PAPA1819Z1619Zh,4.13216444978675e-05
PAPA1819Z18111Z,0.00041453637879313517
PAPA1819Z18111Zh,0.0
PAPA1819Z1819Z,0.0006597624506987842
PAPA1819Z1819Zh,0.0
PED5DS1801835Z9Z12Z,0.0008578656467431959
PED5DS18111Z1835Z9Z12Z,0.00016682002671760936
PED5DS1819Z1835Z9Z12Z,0.000716869842671538
PEDS1801829Z12Z,0.0008578656467431959
PEDS1801845Z9Z12Z15Z,0.0007368851918942488
PEDS18111Z1829Z12Z,0.00016682002671760936
PEDS18111Z1845Z9Z12Z15Z,6.559079047096174e-06
PEDS1819Z1829Z12Z,0.000716869842671538
PEDS1819Z1845Z9Z12Z15Z,1.9875997112412748e-07
PEDS1829Z12Z1835Z9Z12Z,1.0136758527330495e-05
PLDAGAT16018111Z1601,0.0
PLDAGAT16018111Z1602,0.0
PLDAGAT16018111Z18111Z1,0.0
PLDAGAT16018111Z18111Z2,0.0
PLDAGAT16018111Z18111Z3,0.0
